date,spy_adjClose,tlt_adjClose
2009-06-30,68.6293141910777,59.6009716178296
2009-07-01,68.9129409816167,59.4833194132977
2009-07-02,67.0320692913351,59.6224173115856
2009-07-06,67.024609258516,59.5086099402591
2009-07-07,65.7259104685743,59.9069357399017
2009-07-08,65.6811293731183,61.0133962944645
2009-07-09,65.8080118802907,60.2862936443233
2009-07-10,65.6512735679358,60.8426852374749
2009-07-13,67.2485184676784,60.5012631234955
2009-07-14,67.6291727065838,59.4959646767784
2009-07-15,69.6070710988553,57.9658877956115
2009-07-16,69.4951138819565,58.591828337907
2009-07-17,70.2564148960027,57.6876919990357
2009-07-20,71.0027913661518,57.9911783225729
2009-07-21,71.3311992521467,59.1482199310586
2009-07-22,71.3162739618732,58.6171188648685
2009-07-23,72.8911290602642,57.5422714690075
2009-07-24,73.189675170065,57.8204672655832
2009-07-27,73.4061243464082,57.1565909328456
2009-07-28,73.0627919165161,57.6624014720743
2009-07-29,72.8836638028098,57.9785330590922
2009-07-30,73.6449648168559,58.8004751853389
2009-07-31,73.7494575226768,59.9448715303439
2009-08-03,74.9660526617727,59.0397766805007
2009-08-04,75.1601105440115,58.5703007000196
2009-08-05,74.9436613676683,57.6947914391224
2009-08-06,74.5555456031907,57.891463809324
2009-08-07,75.533298779086,57.4092992888299
2009-08-10,75.3765597203547,58.1262017995645
2009-08-11,74.4361253679669,58.7986944202537
2009-08-12,75.2347481910264,58.17061168961
2009-08-13,75.8094580730412,58.9953667904552
2009-08-14,75.2272844263249,59.2237605106892
2009-08-17,73.3762707803552,60.0992697715864
2009-08-18,73.9584444270715,59.7503349212288
2009-08-19,74.6077919561012,60.2451879817359
2009-08-20,75.3765597203547,60.740041042243
2009-08-21,76.8543851312499,59.4902198509623
2009-08-24,76.8469213665484,60.5687457520675
2009-08-25,76.9961966605782,60.9113363324186
2009-08-26,77.0036604252797,61.1904842127046
2009-08-27,77.175327013414,60.9494019524576
2009-08-28,77.160399484011,61.2285498327436
2009-08-31,76.4737331314738,61.2856482628021
2009-09-01,74.786922308937,61.138127490049
2009-09-02,74.5032992502803,62.0291682821172
2009-09-03,75.122791720504,61.6472936569451
2009-09-04,76.1751825434142,60.5971384377219
2009-09-08,76.8319938371454,60.1707117729464
2009-09-09,77.4216312485632,60.1007014249982
2009-09-10,78.2127903069212,61.2081378379972
2009-09-11,78.1978627775182,61.5454604235659
2009-09-14,78.5785147772942,60.9344610232905
2009-09-15,78.9069204241598,60.6225967460667
2009-09-16,80.1011227763983,60.7307945565321
2009-09-17,79.9817025411745,61.4945438068763
2009-09-18,80.0327024453798,60.947190177463
2009-09-21,79.8302209080836,61.0872108733594
2009-09-22,80.2951785122452,61.2145024150834
2009-09-23,79.6277393707873,61.3990751505832
2009-09-24,78.7503193758371,61.5772833089969
2009-09-25,78.3303576688523,62.3601262905996
2009-09-28,79.7327297975335,62.9074799200129
2009-09-29,79.4927516792565,62.8501987262371
2009-09-30,79.1852797152141,62.7929175324613
2009-10-01,77.2204588718212,63.6503991824694
2009-10-02,76.8604916944057,63.2098899002637
2009-10-05,78.0078870724176,63.2162740927594
2009-10-06,79.1252851856449,62.5906232281775
2009-10-07,79.3427653553334,63.3248053651869
2009-10-08,79.9502099672221,62.6608493456306
2009-10-09,80.4376655199722,61.2244060340904
2009-10-12,80.7526368002108,61.3201689215264
2009-10-13,80.5876518438953,61.6393785463131
2009-10-14,81.9750253401843,60.7264390194231
2009-10-15,82.2749979880305,60.4455345496108
2009-10-16,81.6600540599457,60.9371173717823
2009-10-19,82.3349925175998,61.4159318089624
2009-10-20,81.9000321782227,61.7479098187406
2009-10-21,81.1650991909994,61.377626653988
2009-10-22,81.9900239725766,61.0775696066885
2009-10-23,81.052609448057,60.6179077469956
2009-10-26,80.1751894531067,59.8326520700203
2009-10-27,79.8077229594951,60.6498287094743
2009-10-28,78.3003604040677,60.9371173717823
2009-10-29,79.9802072320067,60.273161352226
2009-10-30,77.6629185273944,61.1477957241416
2009-11-02,78.2328665583023,60.8785826260467
2009-11-03,78.4803439927754,60.270117044829
2009-11-04,78.6828255300717,59.7192955713056
2009-11-05,80.1301935559298,59.7192955713056
2009-11-06,80.3401744094222,59.7769396789999
2009-11-09,82.1700075612843,59.847393588404
2009-11-10,82.1850061936766,59.7385102738703
2009-11-11,82.6049679006614,59.9883014072123
2009-11-12,81.7650444866919,59.8794180926786
2009-11-13,82.2075041422651,60.1548288294404
2009-11-16,83.3998954174539,60.8593679234819
2009-11-17,83.497386528004,61.186017867083
2009-11-18,83.4448913146309,60.8273434192073
2009-11-19,82.3574904661882,60.936226733741
2009-11-20,82.0650171345381,60.9234169320312
2009-11-23,83.1074220858038,60.8465581217721
2009-11-24,83.2349104611385,61.2308521730675
2009-11-25,83.5273837927886,61.5126678106841
2009-11-27,82.1700075612843,61.7432442414614
2009-11-30,82.4474822605421,61.8905569611246
2009-12-01,83.4673892632193,61.2030472174761
2009-12-02,83.4298926822386,61.254451351622
2009-12-03,82.777452173173,60.6183251915664
2009-12-04,83.2499090935308,59.9757735147425
2009-12-07,83.1224207181962,60.0528797159613
2009-12-08,82.2000048260689,60.1428369507167
2009-12-09,82.5074767901113,59.8665397296824
2009-12-10,82.972434394273,59.1790094354808
2009-12-11,83.3249022554924,59.1725839187126
2009-12-14,83.8948502864003,59.2432646031632
2009-12-15,83.5048858442001,58.9798184156654
2009-12-16,83.6323742195348,58.9091377312148
2009-12-17,82.6274658492499,59.8793907632189
2009-12-18,83.0925659404193,59.6223700924893
2009-12-21,83.9369872620168,58.5621598257299
2009-12-22,84.2385663054446,58.2344584705497
2009-12-23,84.4044347793298,58.2473095040862
2009-12-24,84.8040270118715,57.6433109278717
2009-12-28,84.9849744379281,57.4826730086657
2009-12-29,84.864342820557,57.8606116241467
2009-12-30,84.8341849162143,58.2410614275374
2009-12-31,84.0199214989595,57.9637844521849
2010-01-04,85.4448824791554,57.9121980381658
2010-01-05,85.6710667617262,58.2861995398041
2010-01-06,85.7313825704117,57.5059550277656
2010-01-07,86.0932774225249,57.6026795540513
2010-01-08,86.3797775137813,57.5768863470418
2010-01-11,86.5004091311524,57.260919561175
2010-01-12,85.6936851899832,58.2410614275374
2010-01-13,86.4174748942097,57.563989743537
2010-01-14,86.6511986528662,58.3700274625851
2010-01-15,85.6786062378119,58.7311323607186
2010-01-19,86.7492118419802,58.5634765151566
2010-01-20,85.8670931399542,59.156720276376
2010-01-21,84.2159478771875,59.4275489499762
2010-01-22,82.33861833185,59.324376121938
2010-01-25,82.7608289926488,59.0535474483379
2010-01-26,82.4140130927069,59.072892353595
2010-01-27,82.8060658491629,59.0406508448331
2010-01-28,81.8560918623657,59.0084093360712
2010-01-29,80.9664336842539,59.524273476262
2010-02-01,82.2255261905646,58.9857035759407
2010-02-02,83.220737033876,59.1539568170788
2010-02-03,82.8060658491629,58.4680012955155
2010-02-04,80.2501834561131,59.3933941217755
2010-02-05,80.4160519299983,59.5228196918818
2010-02-08,79.8355122714,59.6004750339455
2010-02-09,80.8382625907971,59.0051174114566
2010-02-10,80.6799335929976,58.4421161814943
2010-02-11,81.5243549145952,58.1250235347339
2010-02-12,81.456499629824,58.3644608394305
2010-02-16,82.7382105643917,58.4744725740208
2010-02-17,83.1302633208477,57.8079308879735
2010-02-18,83.6203292664177,57.5749648617821
2010-02-19,83.7937372163887,57.8855862300372
2010-02-22,83.8088161685601,57.6461489253406
2010-02-23,82.7909868969916,58.5456566375793
2010-02-24,83.5524739816465,58.6880247646962
2010-02-25,83.4393818403611,59.0180599684673
2010-02-26,83.492158172961,59.322210058217
2010-03-01,84.3591979228156,59.2960939195531
2010-03-02,84.5929216814721,59.218192329118
2010-03-03,84.668316442329,59.0688809474506
2010-03-04,84.9246586292426,59.3804873091912
2010-03-05,86.1385142790391,58.6014714048397
2010-03-08,86.1535932312105,58.2963568423021
2010-03-09,86.2968432768387,58.3093404407079
2010-03-10,86.681356557209,58.1600290590406
2010-03-11,87.0432514093222,58.3742584327372
2010-03-12,87.0507908854079,58.7377991881012
2010-03-15,87.073409313665,58.6598975976661
2010-03-16,87.7670411135487,59.127307140277
2010-03-17,88.2872649634615,59.3804873091912
2010-03-18,88.2420281069474,59.1857333331033
2010-03-19,87.7974855179828,59.2441595259297
2010-03-22,88.2668693329448,59.309077517959
2010-03-23,88.8876672817656,59.029930152233
2010-03-24,88.4561370002682,57.9522914845468
2010-03-25,88.3122935731024,57.5822589299799
2010-03-26,88.2592986262519,57.7445539100531
2010-03-29,88.8195309215292,57.5238327371535
2010-03-30,88.8800965750727,57.7056031148355
2010-03-31,88.5772683073552,58.1016028662142
2010-04-01,89.1829248427901,57.9598674142167
2010-04-05,89.909712685312,56.9954986253123
2010-04-06,90.1216924727142,57.0867226999384
2010-04-07,89.6068844175946,57.8165152969471
2010-04-08,89.9172833920049,57.8425793182688
2010-04-09,90.507798514054,57.979415430208
2010-04-12,90.6516419412198,58.2856676807384
2010-04-13,90.7197783014562,58.474631835321
2010-04-14,91.7493944116955,58.0641234995036
2010-04-15,91.8251014786249,58.129283552808
2010-04-16,90.3639550868882,58.5528238992862
2010-04-19,90.7046368880703,58.4094717820167
2010-04-20,91.5147025042145,58.6179839525906
2010-04-21,91.3481469569699,59.1001683470427
2010-04-22,91.6206923979156,58.924236203121
2010-04-23,92.2187782266576,58.7157240325471
2010-04-26,91.8705257187825,58.7808840858514
2010-04-27,89.6977328979098,59.6084167628166
2010-04-28,90.3790965002741,59.1001683470427
2010-04-29,91.4995610908286,59.3477765495992
2010-04-30,89.9475662187767,60.0319571092949
2010-05-03,91.1134550494889,59.9537891545494
2010-05-04,88.9709450553879,61.0326827318752
2010-05-05,88.4409955868824,61.3923139243172
